,age_ratings,aggregated_rating,aggregated_rating_count,artworks,category,dlcs,expansions,first_release_date,franchise,franchises,game_modes,genres,hypes,id,keywords,multiplayer_modes,name,popularity,pulse_count,rating,rating_count,release_dates,similar_games,slug,storyline,summary,tags,themes,time_to_beat,total_rating,total_rating_count,url
292,0,0.0,0.0,0,0,0,0,1430438400.0,0.0,0,[1],"[13, 15, 32]",0.0,35463,"[379, 994, 1148, 3782]",0,Software Inc.,40.22857626192304,1.0,78.6821705426357,6.0,"[81526, 81527, 81528]","[13200, 17519, 29173, 31515, 34823, 36269, 36346, 55036, 55590, 55689]",software-inc,0,"Construct and design buildings for optimal working conditions. Hire people to design and release software, so you can defeat the simulated competition and take over their businesses. Manage and educate your employees to make sure they are skilled and satisfied with their job.","[268435469, 268435471, 268435488, 536871291, 536871906, 536872060, 536874694]",0,0.0,78.6821705426357,6.0,https://www.igdb.com/games/software-inc
293,"[23692, 23693]",0.0,0.0,0,0,0,0,1537488000.0,0.0,0,[5],[15],0.0,113201,[1583],"[9109, 9110]",Rise of Kingdoms,40.22481507893956,2.0,0.0,0.0,"[161986, 161987]","[34024, 54775, 56967, 96217, 103303, 106987, 115278, 119156, 119171, 120184]",rise-of-kingdoms,0,"From the depths of obscurity to the peaks of legend, you will be the author of your civilization's history. Will you launch epic wars and conquer the entire world? Or rise up as a virtuous leader renowned for your sagacity? Will you set off to explore the unknown as a pioneer? Or dedicate yourself to helping your own people?","[1, 17, 268435471, 536872495]","[1, 17]",0.0,0.0,0.0,https://www.igdb.com/games/rise-of-kingdoms
294,"[25490, 25491]",89.1818181818182,12.0,0,0,0,0,1567123200.0,0.0,0,0,0,9.0,115283,[427],0,Astral Chain,39.78279698621937,188.0,79.6124874329408,18.0,[165068],"[100800, 103281, 103298, 103301, 103302, 111130, 112589, 113895, 115276, 120268]",astral-chain,"In the Ark, a multi-cultural city in the near future, disaster strikes when gates to another dimension suddenly appear! Dangerous creatures begin to emerge, attacking the people and polluting the land, and normal police forces are unable to compete with them. To stand up against these threats, a brand new, special police unit known as Neuron is formed.","ASTRAL CHAIN, a brand new action game from PlatinumGames, is coming exclusively to Nintendo Switch! As part of a police special task force, it’s up to you to fight against mysterious, alien-like creatures who have invaded the world.","[1, 536871339]",[1],0.0,84.3971528073795,30.0,https://www.igdb.com/games/astral-chain
295,"[25559, 25560]",84.0,9.0,[6154],0,0,0,1538006400.0,0.0,0,[1],[31],15.0,62151,"[901, 962, 1027, 1079, 3202]",0,Life is Strange 2,39.55990734836753,187.0,77.316237833608,22.0,"[154524, 154525, 154526]","[24426, 26950, 55038, 55984, 81249, 96217, 105269, 106987, 113360, 119171]",life-is-strange-2,0,The long awaited sequel to the award winning Life is Strange returns with a new 5-part narrative adventure from DONTNOD Entertainment.,"[1, 17, 18, 31, 268435487, 536871813, 536871874, 536871939, 536871991, 536874114]","[1, 17, 18, 31]",0.0,80.658118916804,31.0,https://www.igdb.com/games/life-is-strange-2
296,"[6055, 6056]",0.0,0.0,0,0,0,0,1387756800.0,0.0,0,"[2, 5]","[12, 31]",0.0,8746,"[78, 92, 296, 478, 872, 900, 1158, 1333, 1384, 2385, 4134, 4369, 4823, 4887]",0,Aura Kingdom,39.3370177105157,0.0,58.7493067110372,10.0,[26173],"[11231, 19133, 22387, 34155, 36198, 47823, 55092, 55199, 96217, 106987]",aura-kingdom,"The plot of Aura Kingdom revolves around an Envoy of Gaia, residing in Port Skandia, and later is accompanied by an Eidolon.Afraid to become a monster after witnessing the demonic transformation of another Envoy of Gaia, the Envoy ventures outside of Port Skandia to rid his Eidolon by his side, only to be unsuccessful. Having had a dream of a raging war between the Church of Navea and the demon army, the Envoy finds himself in a situation that became real as he now fights alongside the Church to defeat Reinhardt and his demon army.","Aura Kingdom takes place in an anime-styled vast world rendered with detailed graphics. The game consists of primarily open world with instances that can either be partaken as solo or in a party. Players can choose between a variety of classes, with ten classes released and an upcoming one, as of May 2014. The players can freely customize their character or avatar with many choices of hair styles and faces and much more. It is then proceeded with the choice of four Eidolons, who will accompany the player throughout the game, while also giving the ability to earn other Eidolons.
Within the game, the player can interact with many non-player characters and enter combat mode with monsters outside of the hub world. The combat system is primarily the player using a wide variety of skills corresponding with the class against the monsters, who also have their own set of skills. The majority of the game is to simply attack and defeat the monsters along the way while partaking quests. The combat system is unique in a way that, although the player has to click on a monster to engage in combat, the player also has the ability to move to dodge and use their skills in a variety of ways. With an accompanying Eidolon, the player's Eidolon can also fight alongside their character, and also use a combination attack. The combat system is not merely a ""click-and-watch"" combat. Outside of the combat system, the player can also engage in several different tasks, such as fishing, crafting, and many more.

While the game is situated in a free-to-play environment, the game also allows the players to purchase Aeria Points, or for short AP, that allows the players to use that monetary value for special in-game items found in the Item Mall. Otherwise, the game uses the gold and silver tactic, which can be acquired a number of ways. The game also allows the use of trade, a self-installed stall in Navea, and the Auction House. Players can also use the mailing system to mail other players using the cash-on-delivery system.","[1, 17, 22, 268435468, 268435487, 536870990, 536871004, 536871208, 536871390, 536871784, 536871812, 536872070, 536872245, 536872296, 536873297, 536875046, 536875281, 536875735, 536875799]","[1, 17, 22]",0.0,58.7493067110372,10.0,https://www.igdb.com/games/aura-kingdom
297,0,0.0,0.0,0,0,0,0,1493337600.0,0.0,0,[1],"[11, 13, 15, 32]",0.0,28325,"[151, 577, 994, 1148, 1158, 1471, 3533, 4261, 5498]",0,Hearthlands,39.11047374146969,0.0,80.0,1.0,"[69189, 69190, 69191, 69192]","[9789, 9856, 18623, 23345, 29173, 31515, 35371, 36553, 55590, 78550]",hearthlands,0,"Hearthlands is a medieval/fantasy city-building real time strategy game in which you take a role of a king in a procedurally generated world. You can not control your subjects directly; instead you focus on city-building, resource management, diplomacy, heroes, magic and other things a typical king deals with on a daily basis.","[22, 268435467, 268435469, 268435471, 268435488, 536871063, 536871489, 536871906, 536872060, 536872070, 536872383, 536874445, 536875173, 536876410]",[22],0.0,80.0,1.0,https://www.igdb.com/games/hearthlands
298,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,"[5, 8, 10]",1.0,57187,"[343, 970, 1025, 2049, 4157]",0,Crackle Cradle,38.90297100730351,0.0,0.0,0.0,0,"[1741, 10039, 26950, 38030, 55038, 58114, 68286, 68287, 105269, 107318]",crackle-cradle,0,"Crackle Cradle is a 2D sidescrolling platformer/shooter developed by Ryona. This game entails guiding the selected heroine through various areas, traps, and monsters, relying on a mixture of evasive skills and accuracy with their weapons.","[1, 18, 42, 268435461, 268435464, 268435466, 536871255, 536871882, 536871937, 536872961, 536875069]","[1, 18, 42]",0.0,0.0,0.0,https://www.igdb.com/games/crackle-cradle
299,"[11298, 11299]",72.9,26.0,"[917, 6277, 6278, 6279, 6280, 6281, 6282, 6283, 6284, 6285, 6286, 6288]",0,[26270],"[28173, 36571]",1488844800.0,9.0,[9],"[1, 2, 3]","[5, 24, 31]",19.0,11171,"[1, 132, 1025, 1403, 1459, 1669, 4259, 4345, 4357, 4446, 4520, 4857, 4883, 4907, 8164, 8284, 16828, 16894, 17393, 18226, 18227, 18228, 18229]","[4063, 7537, 8302]",Tom Clancy's Ghost Recon: Wildlands,38.89123843481203,411.0,73.87410002241421,104.0,"[66553, 66554, 66555, 66556, 66557, 106458, 106459, 136400]","[8422, 10239, 10964, 15536, 18225, 19561, 19564, 28552, 68286, 105049]",tom-clancys-ghost-recon-wildlands,"Ghost Recon becomes embroiled in the drug war in Bolivia. The Santa Blanca drug cartel has bombed the US embassy in La Paz attempting to kill DEA special agent Ricardo Sandoval ""Ricky"" who has been under cover for 6 years but instead kidnap him and torture him to death. The action upgrades their status to a terrorist organization and puts them near the top of a threat list. The cartel is led by the vicious killer El Sueño, along with The Beauty Queen, El Yayo, El Muro and El Cardenal.","Bolivia, a few years from now: this beautiful South American country has become the largest cocaine producer in the world. The influential and vicious Santa Blanca drug cartel has turned the country into a narco-state, leading to lawlessness, fear, injustice, and violence. The cartel is on track to becoming a major underworld power and global threat. 
 
An all-out war is not the answer. A surgical, stealthy, lethal approach is the only way to stop the disease at its source. The Ghosts, an elite US Special Forces team, are sent behind enemy lines to wreak havoc, destabilize, and eventually break the alliance between the cartel and the corrupted government. 
 
Facing an almighty enemy in a massive and hostile environment, the Ghosts will need to make critical moral choices and engage in tough battles to complete their mission – their grittiest and most dangerous operation to date.","[1, 23, 38, 268435461, 268435480, 268435487, 536870913, 536871044, 536871937, 536872315, 536872371, 536872581, 536875171, 536875257, 536875269, 536875358, 536875432, 536875769, 536875795, 536875819, 536879076, 536879196, 536887740, 536887806, 536888305, 536889138, 536889139, 536889140, 536889141]","[1, 23, 38]",11171.0,73.38705001120711,130.0,https://www.igdb.com/games/tom-clancys-ghost-recon-wildlands
300,[24567],87.1666666666667,13.0,0,0,0,0,1561680000.0,24.0,[24],"[1, 2, 3]",[8],12.0,115276,0,0,Super Mario Maker 2,38.6683487969602,325.0,83.69732966618409,42.0,[170456],"[1070, 1188, 1191, 96452, 100800, 103302, 113895, 118313, 120184, 120268]",super-mario-maker-2,0,Build and play the Super Mario courses of your dreams! This sequel features a host of new tools and features—like slopes!,"[1, 268435464]",[1],0.0,85.43199816642539,55.0,https://www.igdb.com/games/super-mario-maker-2
301,0,0.0,0.0,0,0,0,0,1552521600.0,0.0,0,"[1, 2]",[4],0.0,112589,0,0,Blade Arcus Rebellion from Shining,38.66473720648174,23.0,0.0,0.0,"[164684, 173808]","[4052, 100800, 103269, 103302, 103369, 105418, 109277, 113895, 120268, 120436]",blade-arcus-rebellion-from-shining,0,"A fighting game that features characters from Shining series and Sonia from Shining Resonance Refrain. Includes character skills, a growth element that allows you to unlock skills through acquiring points in battle and online mode.","[1, 268435460]",[1],0.0,0.0,0.0,https://www.igdb.com/games/blade-arcus-rebellion-from-shining
302,0,46.6666666666667,3.0,[7554],0,0,0,1511481600.0,561.0,[561],[1],"[13, 31]",0.0,28129,0,0,Senran Kagura Reflexions,38.44186893898777,31.0,90.0,1.0,"[157555, 157556, 158171, 171658]","[22425, 28277, 37419, 41895, 43130, 87975, 103232, 110779, 117665, 119119]",senran-kagura-reflexions,0,"Can you feel it? The beating of her heart... In a classroom after school, learn the ways of ""reflexology"" by syncing with her heart and body. In SENRAN KAGURA Reflexions, interact with your favorite shinobi heroine like never before.","[42, 268435469, 268435487]",[42],0.0,68.33333333333334,4.0,https://www.igdb.com/games/senran-kagura-reflexions
303,"[21047, 21048]",93.25,24.0,"[1304, 1305, 1306, 1307]",0,0,"[113344, 118278]",1516924800.0,824.0,[824],"[1, 2, 3]","[12, 31]",90.0,36926,"[174, 296, 1026, 1065, 1333, 1473, 2295, 2439, 3743, 4154, 4224, 4357, 12087, 12157, 12556, 16828, 16894, 23377, 23378]","[5809, 8161]",Monster Hunter: World,38.22256952125652,1768.0,88.48567873070931,171.0,"[113479, 147904, 155500]","[22387, 27092, 28168, 28309, 30245, 36198, 54842, 55092, 55199, 80916]",monster-hunter-world,0,"Monster Hunter: World sees players take on the role of a hunter that completes various quests to hunt and slay monsters within a lively living and breathing eco-system full of predators…. and prey. In the video you can see some of the creatures you can expect to come across within the New World, the newly discovered continent where Monster Hunter: World is set, including the Great Jagras which has the ability to swallow its prey whole and one of the Monster Hunter series favourites, Rathalos. 
 
Players are able to utilise survival tools such as the slinger and Scoutfly to aid them in their hunt. By using these skills to their advantage hunters can lure monsters into traps and even pit them against each other in an epic fierce battle. Can our hunter successfully survive the fight and slay the Anjanath? He’ll need to select his weapon choice carefully from 14 different weapon classes and think strategically about how to take the giant foe down. Don’t forget to pack the camouflaging ghillie suit!","[1, 268435468, 268435487, 536871086, 536871208, 536871938, 536871977, 536872245, 536872385, 536873207, 536873351, 536874655, 536875066, 536875136, 536875269, 536882999, 536883069, 536883468, 536887740, 536887806, 536894289, 536894290]",[1],0.0,90.86783936535466,195.0,https://www.igdb.com/games/monster-hunter-world
304,"[7004, 7005]",0.0,0.0,0,0,0,0,1300233600.0,585.0,[585],[5],[12],0.0,11231,"[78, 226, 227, 296, 900, 1333, 1384, 2385, 4826, 4985, 5308, 5588, 12462]",0,Forsaken World,38.22256952125652,0.0,77.9257749271357,6.0,"[30849, 67281]","[8746, 16391, 19133, 23651, 28010, 47823, 54775, 55199, 57372, 115278]",forsaken-world,"Unite against the dark forces that threaten the world of Eyrda in Forsaken World. Choose between seven distinct races including the Stonemen, Elves, Dwarves, Humans, the Kindred, Lycan and Demon, each with their own in-depth narrative and history. Roam through an ever-changing land, discover an advanced guild system and immerse yourself in a dark, fantasy world.","Unite against the dark forces that threaten the world of Eyrda in Forsaken World. Choose between seven distinct races including the Stonemen, Elves, Dwarves, Humans, the Kindred, Lycan and Demon, each with their own in-depth narrative and history. Roam through an ever-changing land, discover an advanced guild system and immerse yourself in a dark, fantasy world.","[1, 17, 268435468, 536870990, 536871138, 536871139, 536871208, 536871812, 536872245, 536872296, 536873297, 536875738, 536875897, 536876220, 536876500, 536883374]","[1, 17]",0.0,77.9257749271357,6.0,https://www.igdb.com/games/forsaken-world
