dlcs,expansions,id,keywords,release_dates,similar_games,tags
"[24465, 26929]",0,9498,"[26, 27, 72, 103, 106, 129, 132, 215, 222, 227, 274, 284, 301, 451, 453, 465, 488, 510, 545, 594, 658, 714, 966, 1019, 1026, 1097, 1152, 1158, 1228, 1293, 1299, 1338, 1345, 1346, 1395, 1423, 1523, 1726, 1735, 1761, 1783, 1803, 2141, 2154, 2337, 2440, 2450, 2773, 2841, 2918, 3102, 3486, 3794, 3831, 3833, 3901, 4004, 4134, 4138, 4146, 4147, 4161, 4169, 4171, 4182, 4183, 4184, 4186, 4187, 4189, 4196, 4198, 4200, 4201, 4212, 4213, 4242, 4266, 4270, 4287, 4304, 4305, 4306, 4307, 4317, 4330, 4332, 4338, 4345, 4359, 4363, 4368, 4374, 4375, 4388, 4391, 4393, 4397, 4400, 4403, 4410, 4414, 4418, 4432, 4443, 4444, 4446, 4451, 4460, 4484, 4488, 4502, 4503, 4508, 4509, 4521, 4524, 4528, 4541, 4543, 4571, 4576, 4579, 4580, 4581, 4582, 4583, 4585, 4586, 4589, 4591, 4592, 4593, 4595, 4596, 4598, 4599, 4600, 4602, 4606, 4611, 4613, 4615, 4616, 4617, 4620, 4621, 4623, 4624, 4625, 4626, 4628, 4631, 4633, 4637, 4643, 4653, 4658, 4660, 4666, 4667, 4668, 4737, 4744, 4748, 4749, 4776, 4783, 4788, 4800, 4820, 4829, 4832, 4833, 4835, 4839, 4852, 4880, 4882, 4883, 4884, 4891, 4892, 4896, 4897, 4905, 4910, 4919, 4920, 4968, 4985, 4988, 4993, 4999, 5022, 5029, 5037, 5039, 5116, 5117, 5156, 5157, 5158, 5161, 5164, 5171, 5172, 5181, 5182, 5185, 5186, 5196, 5197, 5210, 5216, 5217, 5218, 5222, 5259, 5260, 5268, 5271, 5272, 5273, 5277, 5284, 5285, 5286, 5309, 5323, 5343, 5349, 5350, 5353, 5365, 5369, 5375, 5386, 5408, 5409, 5413, 5421, 5424, 5426, 5427, 5428, 5444, 5466, 5479, 5488, 5501, 5517, 5535, 5540, 5545, 5547, 5548, 5549, 5552, 5554, 5561, 5562, 5586, 5599, 5609, 5612, 5616, 5625, 5641, 5642, 5674, 5697, 5705, 5711, 5729, 5740, 5741, 5754, 5766, 5775, 5791, 5800, 5811, 5812, 5845, 5914, 5921, 5939, 5982, 5983, 5999, 6002, 6116, 6131, 6246, 6268, 6352, 6356, 6368, 6397, 6407, 6420, 6421, 6429, 6432, 6440, 6444, 6459, 6462, 6474, 6480, 6606, 6617, 6619, 6621, 6623, 6624, 6625, 6628, 6630, 6632, 6633, 6648, 6675, 6676, 6731, 6775, 6790, 6828, 6850, 6863, 6928, 6932, 6942, 6967, 6970, 6980, 6995, 7023, 7048, 7053, 7120, 7140, 7141, 7142, 7188, 7397, 7482, 7497, 7498, 7499, 7509, 7515, 7573, 7579, 7581, 7642, 7669, 7680, 8121, 8147, 8259, 8320, 8322, 8675, 8860, 8976, 9003, 9005, 9186, 9419, 10203, 10210, 10321, 10322, 10355, 10356, 10357, 14051, 14052, 14059, 16828, 16894, 18632, 18633, 18634, 18635, 18636]","[42870, 42871, 42872, 59291, 102512, 102513, 135963]","[41, 533, 1377, 2031, 3188, 9727, 11118, 11270, 19441, 19531]","[1, 23, 268435461, 268435468, 268435487, 536870938, 536870939, 536870984, 536871015, 536871018, 536871041, 536871044, 536871127, 536871134, 536871139, 536871186, 536871196, 536871213, 536871363, 536871365, 536871377, 536871400, 536871422, 536871457, 536871506, 536871570, 536871626, 536871878, 536871931, 536871938, 536872009, 536872064, 536872070, 536872140, 536872205, 536872211, 536872250, 536872257, 536872258, 536872307, 536872335, 536872435, 536872638, 536872647, 536872673, 536872695, 536872715, 536873053, 536873066, 536873249, 536873352, 536873362, 536873685, 536873753, 536873830, 536874014, 536874398, 536874706, 536874743, 536874745, 536874813, 536874916, 536875046, 536875050, 536875058, 536875059, 536875073, 536875081, 536875083, 536875094, 536875095, 536875096, 536875098, 536875099, 536875101, 536875108, 536875110, 536875112, 536875113, 536875124, 536875125, 536875154, 536875178, 536875182, 536875199, 536875216, 536875217, 536875218, 536875219, 536875229, 536875242, 536875244, 536875250, 536875257, 536875271, 536875275, 536875280, 536875286, 536875287, 536875300, 536875303, 536875305, 536875309, 536875312, 536875315, 536875322, 536875326, 536875330, 536875344, 536875355, 536875356, 536875358, 536875363, 536875372, 536875396, 536875400, 536875414, 536875415, 536875420, 536875421, 536875433, 536875436, 536875440, 536875453, 536875455, 536875483, 536875488, 536875491, 536875492, 536875493, 536875494, 536875495, 536875497, 536875498, 536875501, 536875503, 536875504, 536875505, 536875507, 536875508, 536875510, 536875511, 536875512, 536875514, 536875518, 536875523, 536875525, 536875527, 536875528, 536875529, 536875532, 536875533, 536875535, 536875536, 536875537, 536875538, 536875540, 536875543, 536875545, 536875549, 536875555, 536875565, 536875570, 536875572, 536875578, 536875579, 536875580, 536875649, 536875656, 536875660, 536875661, 536875688, 536875695, 536875700, 536875712, 536875732, 536875741, 536875744, 536875745, 536875747, 536875751, 536875764, 536875792, 536875794, 536875795, 536875796, 536875803, 536875804, 536875808, 536875809, 536875817, 536875822, 536875831, 536875832, 536875880, 536875897, 536875900, 536875905, 536875911, 536875934, 536875941, 536875949, 536875951, 536876028, 536876029, 536876068, 536876069, 536876070, 536876073, 536876076, 536876083, 536876084, 536876093, 536876094, 536876097, 536876098, 536876108, 536876109, 536876122, 536876128, 536876129, 536876130, 536876134, 536876171, 536876172, 536876180, 536876183, 536876184, 536876185, 536876189, 536876196, 536876197, 536876198, 536876221, 536876235, 536876255, 536876261, 536876262, 536876265, 536876277, 536876281, 536876287, 536876298, 536876320, 536876321, 536876325, 536876333, 536876336, 536876338, 536876339, 536876340, 536876356, 536876378, 536876391, 536876400, 536876413, 536876429, 536876447, 536876452, 536876457, 536876459, 536876460, 536876461, 536876464, 536876466, 536876473, 536876474, 536876498, 536876511, 536876521, 536876524, 536876528, 536876537, 536876553, 536876554, 536876586, 536876609, 536876617, 536876623, 536876641, 536876652, 536876653, 536876666, 536876678, 536876687, 536876703, 536876712, 536876723, 536876724, 536876757, 536876826, 536876833, 536876851, 536876894, 536876895, 536876911, 536876914, 536877028, 536877043, 536877158, 536877180, 536877264, 536877268, 536877280, 536877309, 536877319, 536877332, 536877333, 536877341, 536877344, 536877352, 536877356, 536877371, 536877374, 536877386, 536877392, 536877518, 536877529, 536877531, 536877533, 536877535, 536877536, 536877537, 536877540, 536877542, 536877544, 536877545, 536877560, 536877587, 536877588, 536877643, 536877687, 536877702, 536877740, 536877762, 536877775, 536877840, 536877844, 536877854, 536877879, 536877882, 536877892, 536877907, 536877935, 536877960, 536877965, 536878032, 536878052, 536878053, 536878054, 536878100, 536878309, 536878394, 536878409, 536878410, 536878411, 536878421, 536878427, 536878485, 536878491, 536878493, 536878554, 536878581, 536878592, 536879033, 536879059, 536879171, 536879232, 536879234, 536879587, 536879772, 536879888, 536879915, 536879917, 536880098, 536880331, 536881115, 536881122, 536881233, 536881234, 536881267, 536881268, 536881269, 536884963, 536884964, 536884971, 536887740, 536887806, 536889544, 536889545, 536889546, 536889547, 536889548]"
0,0,2040,"[227, 359, 994, 1026, 1107, 1143, 1148, 1158, 1162, 1440, 1471, 1507, 2154, 2910, 3782, 4155, 4392, 4755, 6020, 6403, 7411, 7489, 8148, 9518]",[4266],"[1904, 7027, 9789, 20776, 24765, 28325, 29173, 40477, 55036, 78550]","[1, 17, 22, 268435467, 268435469, 268435471, 536871139, 536871271, 536871906, 536871938, 536872019, 536872055, 536872060, 536872070, 536872074, 536872352, 536872383, 536872419, 536873066, 536873822, 536874694, 536875067, 536875304, 536875667, 536876932, 536877315, 536878323, 536878401, 536879060, 536880430]"
"[19135, 20188, 20189]",0,1887,"[147, 151, 219, 227, 296, 332, 478, 592, 594, 623, 846, 1026, 1334, 1459, 1710, 1714, 1737, 1886, 1887, 1961, 2066, 2071, 2242, 2472, 3002, 3794, 3901, 4134, 4183, 4272, 4287, 4316, 4317, 4353, 4363, 4364, 4369, 4520, 4525, 4541, 4552, 4580, 4625, 4699, 4745, 4756, 4783, 4823, 4843, 4848, 4852, 4880, 4896, 4918, 4919, 5095, 5150, 5187, 5197, 5299, 5305, 5316, 5317, 5323, 5327, 5362, 5417, 5480, 5564, 5644, 5709, 5794, 5858, 5977, 6064, 6120, 6141, 6199, 6241, 6253, 6279, 6391, 6653, 7088, 7351, 7576, 8147, 8152, 8171, 10048, 12010, 12011, 12012, 19688, 19689, 19690, 19691, 19692, 19693, 19694]","[19623, 19624, 19625, 19626, 19628, 19629, 19630, 19631, 23646, 23647, 23648, 23649, 23650, 23651, 23652, 23653, 23654, 23655, 102644, 102645]","[76, 78, 1081, 1593, 1942, 3025, 5606, 5867, 9938, 22387]","[1, 17, 22, 268435468, 268435480, 268435487, 536871059, 536871063, 536871131, 536871139, 536871208, 536871244, 536871390, 536871504, 536871506, 536871535, 536871758, 536871938, 536872246, 536872371, 536872622, 536872626, 536872649, 536872798, 536872799, 536872873, 536872978, 536872983, 536873154, 536873384, 536873914, 536874706, 536874813, 536875046, 536875095, 536875184, 536875199, 536875228, 536875229, 536875265, 536875275, 536875276, 536875281, 536875432, 536875437, 536875453, 536875464, 536875492, 536875537, 536875611, 536875657, 536875668, 536875695, 536875735, 536875755, 536875760, 536875764, 536875792, 536875808, 536875830, 536875831, 536876007, 536876062, 536876099, 536876109, 536876211, 536876217, 536876228, 536876229, 536876235, 536876239, 536876274, 536876329, 536876392, 536876476, 536876556, 536876621, 536876706, 536876770, 536876889, 536876976, 536877032, 536877053, 536877111, 536877153, 536877165, 536877191, 536877303, 536877565, 536878000, 536878263, 536878488, 536879059, 536879064, 536879083, 536880960, 536882922, 536882923, 536882924, 536890600, 536890601, 536890602, 536890603, 536890604, 536890605, 536890606]"
0,0,117149,"[1437, 9085, 23129, 23661]",[167744],"[11668, 18011, 22499, 25646, 27266, 56033, 87507, 95776, 107614, 115304]","[19, 268435465, 536872349, 536879997, 536894041, 536894573]"
0,"[76206, 103514, 103515]",10239,"[87, 117, 339, 510, 1033, 1333, 1370, 1403, 1425, 1473, 3510, 4131, 4154, 4261, 4306, 4356, 4357, 4871, 4873, 4882, 4883, 5379, 5790, 5972, 16827, 16828, 16894, 17984]","[110831, 110832, 110833, 110835, 135851, 154090, 154091, 154092, 154093, 154094, 154095, 154096, 154098, 154099, 160552]","[3277, 9243, 10776, 17379, 18869, 23733, 25300, 26574, 36198, 105049]","[1, 21, 38, 268435461, 268435468, 268435487, 268435488, 536870999, 536871029, 536871251, 536871422, 536871945, 536872245, 536872282, 536872315, 536872337, 536872385, 536874422, 536875043, 536875066, 536875173, 536875218, 536875268, 536875269, 536875783, 536875785, 536875794, 536875795, 536876291, 536876702, 536876884, 536887739, 536887740, 536887806, 536888896]"
0,[3156],3155,"[2, 96, 147, 226, 227, 296, 332, 392, 415, 490, 525, 526, 592, 623, 805, 993, 1098, 1107, 1267, 1286, 1293, 1333, 1440, 1471, 2066, 2242, 2472, 2561, 2910, 3182, 3222, 3782, 3901, 4142, 4179, 4250, 4284, 4287, 4331, 4354, 4382, 4392, 4400, 4419, 4460, 4477, 4544, 4552, 4767, 4787, 4852, 4866, 4869, 4886, 4891, 4897, 4943, 4958, 4979, 4993, 5107, 5351, 5369, 5374, 5375, 5507, 5648, 5649, 5782, 5850, 6014, 6019, 6092, 6232, 6683, 7415, 8146, 8853, 8869, 9292, 9294, 9295, 9377, 9733, 9735, 9755, 9927, 9996, 10048, 10110, 10604, 10739, 11347, 12123, 13066, 13106, 13133, 14235, 15359]","[27612, 27613, 27614, 27615]","[848, 2365, 3154, 6500, 7027, 7056, 9058, 9256, 9834, 20776]","[17, 39, 268435467, 268435471, 536870914, 536871008, 536871059, 536871138, 536871139, 536871208, 536871244, 536871304, 536871327, 536871402, 536871437, 536871438, 536871504, 536871535, 536871717, 536871905, 536872010, 536872019, 536872179, 536872198, 536872205, 536872245, 536872352, 536872383, 536872978, 536873154, 536873384, 536873473, 536873822, 536874094, 536874134, 536874694, 536874813, 536875054, 536875091, 536875162, 536875196, 536875199, 536875243, 536875266, 536875294, 536875304, 536875312, 536875331, 536875372, 536875389, 536875456, 536875464, 536875679, 536875699, 536875764, 536875778, 536875781, 536875798, 536875803, 536875809, 536875855, 536875870, 536875891, 536875905, 536876019, 536876263, 536876281, 536876286, 536876287, 536876419, 536876560, 536876561, 536876694, 536876762, 536876926, 536876931, 536877004, 536877144, 536877595, 536878327, 536879058, 536879765, 536879781, 536880204, 536880206, 536880207, 536880289, 536880645, 536880647, 536880667, 536880839, 536880908, 536880960, 536881022, 536881516, 536881651, 536882259, 536883035, 536883978, 536884018, 536884045, 536885147, 536886271]"
0,0,103328,"[339, 546, 2392]",[174438],"[17379, 19686, 37777, 68287, 103281, 103292, 103298, 103301, 105049, 115835]","[21, 268435461, 536871251, 536871458, 536873304]"
0,0,25921,"[78, 296, 521, 1026, 2390, 2399, 2668]","[60860, 60861, 66451, 66452, 66454, 107392, 134441]","[7615, 19404, 22387, 26845, 27092, 28309, 55038, 55092, 55199, 119171]","[17, 28, 268435468, 268435471, 268435487, 536870990, 536871208, 536871433, 536871938, 536873302, 536873311, 536873580]"
0,0,9730,"[21, 72, 128, 197, 271, 488, 594, 629, 699, 816, 1027, 1098, 1152, 1228, 1313, 1446, 1493, 1507, 1523, 1576, 1697, 1726, 1834, 1898, 1931, 2280, 2450, 2452, 2513, 2759, 3540, 3794, 3901, 3994, 4134, 4138, 4148, 4154, 4169, 4184, 4186, 4195, 4198, 4200, 4202, 4219, 4287, 4304, 4316, 4319, 4321, 4330, 4337, 4357, 4363, 4403, 4410, 4418, 4419, 4420, 4428, 4430, 4450, 4451, 4524, 4526, 4535, 4552, 4578, 4581, 4585, 4590, 4592, 4596, 4599, 4601, 4612, 4615, 4617, 4622, 4624, 4626, 4634, 4635, 4637, 4662, 4708, 4727, 4737, 4738, 4745, 4766, 4783, 4796, 4833, 4870, 4882, 4892, 4895, 4896, 4920, 4943, 5111, 5119, 5161, 5163, 5176, 5183, 5196, 5215, 5216, 5217, 5218, 5222, 5260, 5261, 5275, 5279, 5284, 5316, 5371, 5375, 5386, 5391, 5409, 5430, 5462, 5502, 5542, 5544, 5554, 5561, 5562, 5590, 5634, 5682, 5684, 5685, 5771, 5858, 5950, 5955, 5956, 5968, 5972, 5981, 6116, 6135, 6258, 6271, 6356, 6392, 6401, 6434, 6459, 6630, 6675, 6792, 6827, 6838, 6863, 6897, 6916, 6935, 7044, 7063, 7151, 7155, 7188, 7214, 7289, 7294, 7407, 7570, 7670, 8122, 8125, 8908, 9225, 14051, 14052, 14064, 14066, 14067, 14077, 17267, 18493]","[38731, 38733, 38734, 136016, 152656, 152657, 152658, 161671]","[1906, 2939, 3042, 3188, 7342, 7386, 9727, 11233, 11270, 19531]","[1, 31, 38, 43, 268435487, 268435488, 536870933, 536870984, 536871040, 536871109, 536871183, 536871400, 536871506, 536871541, 536871611, 536871728, 536871939, 536872010, 536872064, 536872140, 536872225, 536872358, 536872405, 536872419, 536872435, 536872488, 536872609, 536872638, 536872746, 536872810, 536872843, 536873192, 536873362, 536873364, 536873425, 536873671, 536874452, 536874706, 536874813, 536874906, 536875046, 536875050, 536875060, 536875066, 536875081, 536875096, 536875098, 536875107, 536875110, 536875112, 536875114, 536875131, 536875199, 536875216, 536875228, 536875231, 536875233, 536875242, 536875249, 536875269, 536875275, 536875315, 536875322, 536875330, 536875331, 536875332, 536875340, 536875342, 536875362, 536875363, 536875436, 536875438, 536875447, 536875464, 536875490, 536875493, 536875497, 536875502, 536875504, 536875508, 536875511, 536875513, 536875524, 536875527, 536875529, 536875534, 536875536, 536875538, 536875546, 536875547, 536875549, 536875574, 536875620, 536875639, 536875649, 536875650, 536875657, 536875678, 536875695, 536875708, 536875745, 536875782, 536875794, 536875804, 536875807, 536875808, 536875832, 536875855, 536876023, 536876031, 536876073, 536876075, 536876088, 536876095, 536876108, 536876127, 536876128, 536876129, 536876130, 536876134, 536876172, 536876173, 536876187, 536876191, 536876196, 536876228, 536876283, 536876287, 536876298, 536876303, 536876321, 536876342, 536876374, 536876414, 536876454, 536876456, 536876466, 536876473, 536876474, 536876502, 536876546, 536876594, 536876596, 536876597, 536876683, 536876770, 536876862, 536876867, 536876868, 536876880, 536876884, 536876893, 536877028, 536877047, 536877170, 536877183, 536877268, 536877304, 536877313, 536877346, 536877371, 536877542, 536877587, 536877704, 536877739, 536877750, 536877775, 536877809, 536877828, 536877847, 536877956, 536877975, 536878063, 536878067, 536878100, 536878126, 536878201, 536878206, 536878319, 536878482, 536878582, 536879034, 536879037, 536879820, 536880137, 536884963, 536884964, 536884976, 536884978, 536884979, 536884989, 536888179, 536889405]"
0,0,87975,0,"[164374, 164375]","[28277, 37419, 81275, 81680, 105011, 106992, 108778, 109339, 111130, 119304]","[268435469, 268435487, 268435488]"
0,0,107614,0,"[160669, 160670, 160671, 160672]","[18225, 19817, 25646, 27266, 27725, 55984, 68271, 111130, 116530, 119308]","[1, 19, 43, 268435465, 268435487]"
"[2992, 6068, 6069]",0,472,"[22, 96, 121, 129, 132, 151, 159, 211, 221, 226, 227, 236, 258, 296, 301, 332, 371, 478, 497, 510, 577, 592, 594, 623, 701, 758, 1019, 1026, 1068, 1098, 1158, 1161, 1239, 1293, 1302, 1320, 1322, 1345, 1459, 1494, 1507, 1523, 1675, 1710, 1714, 1716, 1735, 1886, 1887, 1953, 2071, 2111, 2112, 2141, 2154, 2177, 2229, 2337, 2414, 2438, 2450, 2452, 2488, 2668, 2977, 3222, 3433, 3486, 3502, 3640, 3794, 3833, 4082, 4130, 4132, 4135, 4138, 4140, 4150, 4163, 4166, 4169, 4171, 4177, 4184, 4198, 4200, 4201, 4218, 4219, 4221, 4224, 4234, 4235, 4245, 4249, 4251, 4275, 4284, 4285, 4287, 4319, 4330, 4345, 4357, 4359, 4363, 4392, 4394, 4395, 4399, 4407, 4418, 4419, 4425, 4428, 4430, 4432, 4438, 4460, 4486, 4524, 4525, 4540, 4548, 4552, 4567, 4568, 4580, 4582, 4584, 4599, 4613, 4624, 4625, 4628, 4637, 4663, 4681, 4711, 4723, 4737, 4738, 4746, 4765, 4776, 4781, 4787, 4800, 4833, 4843, 4848, 4850, 4853, 4855, 4866, 4869, 4878, 4879, 4880, 4881, 4883, 4891, 4892, 4896, 4902, 4907, 4910, 4918, 4919, 4925, 4943, 4956, 4977, 4979, 5039, 5041, 5095, 5098, 5111, 5115, 5117, 5121, 5124, 5157, 5172, 5178, 5209, 5213, 5321, 5323, 5348, 5422, 5427, 5443, 5453, 5457, 5461, 5488, 5501, 5504, 5517, 5533, 5542, 5549, 5561, 5564, 5565, 5566, 5578, 5581, 5616, 5634, 5642, 5644, 5650, 5659, 5680, 5689, 5695, 5700, 5705, 5712, 5730, 5748, 5765, 5783, 5791, 5799, 5818, 5820, 5836, 5850, 5902, 5909, 5911, 5958, 5969, 5999, 6000, 6015, 6038, 6056, 6079, 6083, 6085, 6131, 6135, 6189, 6210, 6243, 6393, 6396, 6493, 6510, 6511, 6539, 6600, 6605, 6653, 6660, 6687, 6700, 6702, 6704, 6716, 6733, 6740, 6843, 6907, 6914, 6927, 6965, 6970, 6983, 7044, 7045, 7048, 7053, 7061, 7074, 7080, 7081, 7123, 7133, 7140, 7147, 7160, 7167, 7220, 7221, 7299, 7351, 7358, 7382, 7396, 7440, 7448, 7459, 7461, 7473, 7476, 7503, 7556, 7576, 7582, 7601, 7604, 7610, 7613, 7616, 7621, 7687, 7698, 8099, 8147, 8168, 8192, 8195, 8196, 8199, 8200, 8212, 8315, 8804, 8829, 8857, 8869, 8875, 9003, 9018, 9086, 9306, 9308, 9352, 9375, 9417, 9429, 9448, 9532, 9559, 9567, 9635, 9656, 9661, 9667, 9738, 9900, 9951, 9952, 9989, 9995, 10006, 10008, 10020, 10021, 10048, 10194, 10253, 10269, 10272, 10361, 10814, 11213, 11366, 11367, 11368, 11369, 11370, 11371, 11372, 11374, 11375, 11487, 11501, 11572, 11750, 11782, 11885, 11953, 12009, 12168, 12296, 12297, 12298, 12299, 12300, 12301, 12302, 12303, 12304, 12305, 12306, 12307, 12308, 12309, 12310, 12311, 12312, 12313, 12314, 12315, 12316, 12317, 12318, 12319, 12320, 12321, 12322, 12323, 12324, 12325, 12326, 12327, 12328, 12329, 12330]","[21154, 21155, 21156, 21664, 21666, 106167, 106168, 106169]","[20, 56, 59, 121, 533, 538, 832, 1081, 1942, 3025]","[1, 17, 33, 38, 268435468, 268435487, 536870934, 536871008, 536871033, 536871041, 536871044, 536871063, 536871071, 536871123, 536871133, 536871138, 536871139, 536871148, 536871170, 536871208, 536871213, 536871244, 536871283, 536871390, 536871409, 536871422, 536871489, 536871504, 536871506, 536871535, 536871613, 536871670, 536871931, 536871938, 536871980, 536872010, 536872070, 536872073, 536872151, 536872205, 536872214, 536872232, 536872234, 536872257, 536872371, 536872406, 536872419, 536872435, 536872587, 536872622, 536872626, 536872628, 536872647, 536872798, 536872799, 536872865, 536872983, 536873023, 536873024, 536873053, 536873066, 536873089, 536873141, 536873249, 536873326, 536873350, 536873362, 536873364, 536873400, 536873580, 536873889, 536874134, 536874345, 536874398, 536874414, 536874552, 536874706, 536874745, 536874994, 536875042, 536875044, 536875047, 536875050, 536875052, 536875062, 536875075, 536875078, 536875081, 536875083, 536875089, 536875096, 536875110, 536875112, 536875113, 536875130, 536875131, 536875133, 536875136, 536875146, 536875147, 536875157, 536875161, 536875163, 536875187, 536875196, 536875197, 536875199, 536875231, 536875242, 536875257, 536875269, 536875271, 536875275, 536875304, 536875306, 536875307, 536875311, 536875319, 536875330, 536875331, 536875337, 536875340, 536875342, 536875344, 536875350, 536875372, 536875398, 536875436, 536875437, 536875452, 536875460, 536875464, 536875479, 536875480, 536875492, 536875494, 536875496, 536875511, 536875525, 536875536, 536875537, 536875540, 536875549, 536875575, 536875593, 536875623, 536875635, 536875649, 536875650, 536875658, 536875677, 536875688, 536875693, 536875699, 536875712, 536875745, 536875755, 536875760, 536875762, 536875765, 536875767, 536875778, 536875781, 536875790, 536875791, 536875792, 536875793, 536875795, 536875803, 536875804, 536875808, 536875814, 536875819, 536875822, 536875830, 536875831, 536875837, 536875855, 536875868, 536875889, 536875891, 536875951, 536875953, 536876007, 536876010, 536876023, 536876027, 536876029, 536876033, 536876036, 536876069, 536876084, 536876090, 536876121, 536876125, 536876233, 536876235, 536876260, 536876334, 536876339, 536876355, 536876365, 536876369, 536876373, 536876400, 536876413, 536876416, 536876429, 536876445, 536876454, 536876461, 536876473, 536876476, 536876477, 536876478, 536876490, 536876493, 536876528, 536876546, 536876554, 536876556, 536876562, 536876571, 536876592, 536876601, 536876607, 536876612, 536876617, 536876624, 536876642, 536876660, 536876677, 536876695, 536876703, 536876711, 536876730, 536876732, 536876748, 536876762, 536876814, 536876821, 536876823, 536876870, 536876881, 536876911, 536876912, 536876927, 536876950, 536876968, 536876991, 536876995, 536876997, 536877043, 536877047, 536877101, 536877122, 536877155, 536877305, 536877308, 536877405, 536877422, 536877423, 536877451, 536877512, 536877517, 536877565, 536877572, 536877599, 536877612, 536877614, 536877616, 536877628, 536877645, 536877652, 536877755, 536877819, 536877826, 536877839, 536877877, 536877882, 536877895, 536877956, 536877957, 536877960, 536877965, 536877973, 536877986, 536877992, 536877993, 536878035, 536878045, 536878052, 536878059, 536878072, 536878079, 536878132, 536878133, 536878211, 536878263, 536878270, 536878294, 536878308, 536878352, 536878360, 536878371, 536878373, 536878385, 536878388, 536878415, 536878468, 536878488, 536878494, 536878513, 536878516, 536878522, 536878525, 536878528, 536878533, 536878599, 536878610, 536879011, 536879059, 536879080, 536879104, 536879107, 536879108, 536879111, 536879112, 536879124, 536879227, 536879716, 536879741, 536879769, 536879781, 536879787, 536879915, 536879930, 536879998, 536880218, 536880220, 536880264, 536880287, 536880329, 536880341, 536880360, 536880444, 536880471, 536880479, 536880547, 536880568, 536880573, 536880579, 536880650, 536880812, 536880863, 536880864, 536880901, 536880907, 536880918, 536880920, 536880932, 536880933, 536880960, 536881106, 536881165, 536881181, 536881184, 536881273, 536881726, 536882125, 536882278, 536882279, 536882280, 536882281, 536882282, 536882283, 536882284, 536882286, 536882287, 536882399, 536882413, 536882484, 536882662, 536882694, 536882797, 536882865, 536882921, 536883080, 536883208, 536883209, 536883210, 536883211, 536883212, 536883213, 536883214, 536883215, 536883216, 536883217, 536883218, 536883219, 536883220, 536883221, 536883222, 536883223, 536883224, 536883225, 536883226, 536883227, 536883228, 536883229, 536883230, 536883231, 536883232, 536883233, 536883234, 536883235, 536883236, 536883237, 536883238, 536883239, 536883240, 536883241, 536883242]"
0,0,9806,"[78, 103, 117, 227, 296, 301, 426, 970, 1019, 1026, 1158, 1228, 1240, 1494, 1513, 1623, 1705, 1780, 2049, 2296, 2493, 2575, 4004, 4015, 4134, 4177, 4183, 4185, 4283, 4344, 4391, 4397, 4449, 4484, 4541, 4571, 4609, 4777, 4846, 4956, 4957, 4991, 5116, 5119, 5315, 5327, 5379, 5410, 5441, 5945, 5954, 6304, 7473, 7667, 8901, 9167, 9315, 9526, 9527, 14051, 14052, 14069, 14077, 18679, 18680]","[43115, 48611, 48612, 48619, 53660, 53661, 103608, 103609]","[3222, 9278, 11646, 14593, 18182, 19150, 22387, 26226, 26855, 36198]","[1, 17, 18, 268435464, 268435468, 268435487, 268435488, 536870990, 536871015, 536871029, 536871139, 536871208, 536871213, 536871338, 536871882, 536871931, 536871938, 536872070, 536872140, 536872152, 536872406, 536872425, 536872535, 536872617, 536872692, 536872961, 536873208, 536873405, 536873487, 536874916, 536874927, 536875046, 536875089, 536875095, 536875097, 536875195, 536875256, 536875303, 536875309, 536875361, 536875396, 536875453, 536875483, 536875521, 536875689, 536875758, 536875868, 536875869, 536875903, 536876028, 536876031, 536876227, 536876239, 536876291, 536876322, 536876353, 536876857, 536876866, 536877216, 536878385, 536878579, 536879813, 536880079, 536880227, 536880438, 536880439, 536884963, 536884964, 536884981, 536884989, 536889591, 536889592]"
